action,action_reason,classification_confidence,classification_status,dispute_id,elapsed_s,expected_outcome,failure_kind,final_score,friendly_fraud_suspect,outcome,predicted_category,suspicion_score,true_category,vague_description,verdict
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-003524,0.026,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003527,0.024,favor_merchant,deferred,-0.347,False,escalate,BA-01,0.7,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003534,0.033,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,CR-02,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003538,0.026,favor_merchant,deferred,-0.213,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003543,0.025,favor_merchant,deferred,0.135,False,inconclusive,,0.0,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003545,0.059,favor_cardholder,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-003546,0.025,favor_merchant,deferred,0.19,False,inconclusive,CR-01,0.0,CR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.814,auto_classified,D-003548,0.024,favor_merchant,deferred,-0.23,False,escalate,BA-05,0.0,BA-05,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003552,0.029,favor_merchant,deferred,-0.1,False,inconclusive,SP-05,0.0,SP-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003557,0.062,favor_merchant,deferred,0.176,False,escalate,QD-01,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003569,0.022,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-003571,0.025,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.907,auto_classified,D-003572,0.024,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003573,0.03,favor_cardholder,deferred,0.158,False,inconclusive,,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003576,0.025,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003579,0.025,favor_cardholder,deferred,0.203,False,inconclusive,,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003580,0.048,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,BA-04,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-003581,0.027,favor_merchant,deferred,0.045,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.894,auto_classified,D-003583,0.026,favor_cardholder,deferred,-0.003,False,inconclusive,CR-05,0.0,CR-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.716,auto_classified,D-003587,0.025,favor_merchant,deferred,0.143,False,escalate,SP-07,0.0,SP-07,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003588,0.043,favor_cardholder,deferred,0.531,False,escalate,QD-02,0.8,QD-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-003592,0.023,favor_merchant,deferred,-0.1,False,escalate,QD-03,0.0,QD-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.93,auto_classified,D-003597,0.023,favor_merchant,deferred,-0.1,False,escalate,QD-03,0.6,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-003598,0.043,favor_merchant,deferred,-0.081,False,inconclusive,QD-02,0.0,QD-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003600,0.024,favor_merchant,deferred,-0.108,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003601,0.023,favor_merchant,deferred,0.135,False,inconclusive,,0.0,AR-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.753,auto_classified,D-003604,0.023,favor_cardholder,deferred,0.62,False,escalate,CR-02,0.7,CR-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003606,0.022,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,AR-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.907,auto_classified,D-003608,0.021,favor_cardholder,deferred,-0.08,False,escalate,BA-08,0.0,BA-08,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003611,0.022,favor_cardholder,deferred,0.011,False,escalate,SP-03,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003612,0.022,favor_merchant,deferred,-0.053,False,inconclusive,,0.0,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.786,auto_classified,D-003614,0.025,favor_cardholder,deferred,0.19,False,inconclusive,CR-06,0.0,CR-06,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003616,0.023,favor_cardholder,deferred,-0.095,False,inconclusive,SP-01,0.0,SP-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003620,0.024,favor_cardholder,deferred,-0.11,False,inconclusive,SP-01,0.0,SP-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-003623,0.024,favor_merchant,deferred,0.045,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003625,0.024,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
escalate_to_analyst,integrity_signals_detected,0.786,auto_classified,D-003629,0.022,favor_cardholder,deferred,0.6,False,escalate,BA-06,0.6,BA-06,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003632,0.043,favor_cardholder,deferred,0.449,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003635,0.023,favor_cardholder,deferred,0.086,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-003638,0.022,favor_cardholder,deferred,0.387,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003639,0.021,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003641,0.021,favor_merchant,deferred,-0.198,False,escalate,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003644,0.047,favor_merchant,deferred,-0.054,False,escalate,QD-01,0.0,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-003647,0.025,favor_cardholder,deferred,0.087,False,escalate,SP-06,0.0,SP-06,,deferred
escalate_to_analyst,integrity_signals_detected,0.939,auto_classified,D-003648,0.027,favor_cardholder,deferred,0.014,False,escalate,BA-03,0.6,BA-03,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-003649,0.026,favor_cardholder,deferred,0.158,False,inconclusive,AR-03,0.0,AR-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.92,auto_classified,D-003650,0.023,favor_cardholder,deferred,0.62,False,escalate,CR-03,0.7,CR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-003654,0.024,favor_merchant,deferred,-0.108,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-003656,0.023,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003661,0.024,favor_cardholder,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-003662,0.022,favor_cardholder,deferred,0.158,False,inconclusive,AR-03,0.0,AR-03,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-003664,0.024,favor_cardholder,deferred,0.158,False,inconclusive,AR-03,0.0,AR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003665,0.047,favor_merchant,deferred,0.284,False,escalate,QD-05,0.0,QD-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003668,0.04,favor_merchant,deferred,-0.054,False,escalate,QD-01,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003673,0.023,favor_cardholder,deferred,0.387,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003680,0.022,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,CR-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003683,0.021,favor_cardholder,deferred,0.62,False,escalate,BA-05,0.7,BA-05,,deferred
request_more_evidence,insufficient_evidence,0.786,auto_classified,D-003685,0.023,favor_cardholder,deferred,0.19,False,inconclusive,CR-06,0.0,CR-06,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003686,0.023,favor_merchant,deferred,-0.195,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003689,0.026,favor_cardholder,deferred,0.402,False,inconclusive,NR-05,0.0,NR-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-003692,0.044,favor_cardholder,deferred,0.046,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-003694,0.045,favor_cardholder,deferred,0.081,False,inconclusive,QD-06,0.0,QD-06,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003696,0.027,favor_cardholder,deferred,0.117,False,inconclusive,CR-04,0.0,CR-04,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003697,0.046,favor_merchant,deferred,0.024,False,escalate,QD-05,0.0,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-003698,0.049,favor_cardholder,deferred,0.57,False,inconclusive,QD-06,0.0,QD-06,,deferred
request_more_evidence,insufficient_evidence,0.786,auto_classified,D-003702,0.026,favor_cardholder,deferred,0.19,False,inconclusive,CR-06,0.0,CR-06,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-003703,0.027,favor_cardholder,deferred,0.38,False,inconclusive,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003704,0.025,favor_merchant,deferred,0.158,False,inconclusive,,0.0,CR-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.947,auto_classified,D-003706,0.045,favor_cardholder,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003710,0.024,favor_cardholder,deferred,0.6,False,escalate,BA-02,0.6,BA-02,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-003711,0.027,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-003715,0.024,favor_merchant,deferred,-0.1,False,escalate,QD-03,0.0,QD-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003716,0.023,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003717,0.047,favor_cardholder,deferred,0.531,False,inconclusive,QD-02,0.0,QD-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.753,auto_classified,D-003720,0.026,favor_cardholder,deferred,0.402,False,escalate,NR-03,0.6,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003722,0.025,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,BA-08,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003723,0.024,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,SP-08,,deferred
escalate_to_analyst,integrity_signals_detected,0.954,auto_classified,D-003726,0.025,favor_cardholder,deferred,0.72,False,escalate,BA-01,0.6,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-003727,0.024,favor_merchant,deferred,0.045,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003728,0.025,favor_merchant,deferred,-0.14,False,escalate,SP-03,0.0,SP-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.947,auto_classified,D-003732,0.025,favor_merchant,deferred,-0.18,False,escalate,CR-04,0.6,CR-04,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.947,auto_classified,D-003734,0.047,favor_merchant,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003737,0.024,favor_cardholder,deferred,0.387,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003739,0.024,favor_cardholder,deferred,-0.045,False,escalate,SP-03,0.5,SP-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003742,0.022,favor_cardholder,deferred,0.72,False,escalate,BA-01,0.7,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003744,0.026,favor_cardholder,deferred,-0.095,False,inconclusive,SP-02,0.0,SP-02,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-003749,0.024,favor_cardholder,deferred,0.135,False,inconclusive,AR-03,0.0,AR-03,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-003751,0.024,favor_merchant,deferred,0.19,False,inconclusive,CR-01,0.0,CR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.947,auto_classified,D-003752,0.023,favor_cardholder,deferred,0.102,False,escalate,SP-06,0.7,SP-06,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-003753,0.049,favor_cardholder,deferred,0.447,False,inconclusive,QD-06,0.0,QD-06,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-003756,0.022,favor_cardholder,deferred,0.38,False,inconclusive,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003765,0.024,favor_cardholder,deferred,-0.005,False,escalate,SP-03,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003769,0.022,favor_cardholder,deferred,0.365,False,inconclusive,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-003771,0.023,favor_merchant,deferred,0.068,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003772,0.045,favor_merchant,deferred,0.277,False,escalate,QD-05,0.6,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003773,0.024,favor_merchant,deferred,0.135,False,inconclusive,,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-003776,0.021,favor_cardholder,deferred,0.387,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003778,0.024,favor_cardholder,deferred,0.086,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.814,auto_classified,D-003783,0.023,favor_merchant,deferred,-0.166,False,inconclusive,BA-05,0.0,BA-05,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003789,0.025,favor_cardholder,deferred,0.071,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003794,0.024,favor_cardholder,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003796,0.022,favor_cardholder,deferred,-0.005,False,escalate,SP-03,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003797,0.022,favor_merchant,deferred,0.158,False,inconclusive,,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-003809,0.023,favor_merchant,deferred,0.365,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003810,0.026,favor_cardholder,deferred,0.132,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-003812,0.021,favor_cardholder,deferred,0.135,False,inconclusive,AR-03,0.0,AR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003813,0.021,favor_cardholder,deferred,-0.005,False,escalate,SP-03,0.0,SP-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-003815,0.028,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003816,0.025,favor_cardholder,deferred,-0.03,False,inconclusive,,0.0,AR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003817,0.025,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003822,0.048,favor_cardholder,deferred,0.637,False,escalate,QD-01,0.8,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003826,0.026,favor_merchant,deferred,-0.195,False,inconclusive,CR-04,0.0,CR-04,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-003829,0.023,favor_merchant,deferred,-0.243,False,escalate,SP-06,0.0,SP-06,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003831,0.024,favor_cardholder,deferred,0.011,False,escalate,SP-03,0.8,SP-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003832,0.044,favor_cardholder,deferred,0.046,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003837,0.027,favor_cardholder,deferred,0.117,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003838,0.024,favor_cardholder,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003840,0.05,favor_merchant,deferred,0.142,False,inconclusive,QD-02,0.0,QD-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.786,auto_classified,D-003844,0.023,favor_merchant,deferred,0.15,False,escalate,SP-07,0.6,SP-07,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-003848,0.04,favor_cardholder,deferred,0.018,False,escalate,QD-03,0.5,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003849,0.022,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,NR-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.716,auto_classified,D-003850,0.023,favor_cardholder,deferred,0.188,False,escalate,SP-07,0.0,SP-07,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003852,0.042,favor_cardholder,deferred,0.364,False,escalate,QD-06,0.6,QD-06,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003853,0.022,favor_merchant,deferred,-0.053,False,inconclusive,,0.0,NR-02,,deferred
request_more_evidence,insufficient_evidence,0.894,auto_classified,D-003856,0.022,favor_cardholder,deferred,-0.003,False,inconclusive,CR-05,0.0,CR-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003857,0.042,favor_merchant,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003858,0.024,favor_cardholder,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003859,0.023,favor_cardholder,deferred,0.158,False,inconclusive,,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-003863,0.022,favor_merchant,deferred,0.205,False,inconclusive,CR-01,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-003868,0.024,favor_cardholder,deferred,0.387,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.786,auto_classified,D-003869,0.027,favor_cardholder,deferred,0.195,False,escalate,SP-07,0.0,SP-07,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-003877,0.023,favor_merchant,deferred,0.19,False,inconclusive,CR-01,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-003882,0.021,favor_cardholder,deferred,0.135,False,inconclusive,AR-02,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-003886,0.022,favor_cardholder,deferred,0.365,False,inconclusive,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-003892,0.022,favor_merchant,deferred,0.365,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.93,auto_classified,D-003894,0.022,favor_merchant,deferred,-0.108,False,escalate,QD-03,0.6,QD-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003895,0.035,favor_cardholder,deferred,0.168,False,escalate,QD-05,0.6,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003898,0.02,favor_merchant,deferred,0.135,False,inconclusive,,0.0,AR-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-003900,0.022,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003901,0.021,favor_merchant,deferred,0.135,False,inconclusive,,0.0,QD-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003903,0.022,favor_cardholder,deferred,0.24,False,escalate,NR-01,0.6,NR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003904,0.021,favor_cardholder,deferred,0.72,False,escalate,BA-01,0.6,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-003906,0.022,favor_merchant,deferred,-0.065,False,inconclusive,AR-03,0.0,AR-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003907,0.021,favor_cardholder,deferred,-0.03,False,inconclusive,,0.0,SP-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003914,0.044,favor_cardholder,deferred,0.038,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.894,auto_classified,D-003915,0.024,favor_merchant,deferred,-0.103,False,inconclusive,CR-05,0.0,CR-05,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003916,0.046,favor_cardholder,deferred,0.584,False,escalate,QD-01,0.6,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003917,0.024,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003919,0.023,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003920,0.024,favor_merchant,deferred,-0.195,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003921,0.023,favor_cardholder,deferred,-0.095,False,inconclusive,SP-01,0.0,SP-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-003923,0.024,favor_cardholder,deferred,0.011,False,escalate,SP-03,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003925,0.025,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003927,0.025,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003934,0.043,favor_cardholder,deferred,0.602,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-003935,0.049,favor_cardholder,deferred,0.524,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003939,0.026,favor_cardholder,deferred,0.132,False,inconclusive,CR-04,0.0,CR-04,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.947,auto_classified,D-003948,0.041,favor_merchant,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003949,0.025,favor_merchant,deferred,-0.053,False,inconclusive,,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003951,0.024,favor_cardholder,deferred,0.071,False,inconclusive,CR-04,0.0,CR-04,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-003954,0.043,favor_cardholder,deferred,0.046,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-003955,0.023,favor_cardholder,deferred,0.402,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.954,auto_classified,D-003959,0.021,favor_cardholder,deferred,0.72,False,escalate,BA-01,0.6,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-003961,0.025,favor_cardholder,deferred,0.158,False,inconclusive,,0.0,BA-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.92,auto_classified,D-003963,0.023,favor_cardholder,deferred,0.302,False,escalate,CR-01,0.7,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-003965,0.022,favor_cardholder,deferred,0.387,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003972,0.042,favor_cardholder,deferred,0.637,False,escalate,QD-01,0.6,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-003974,0.046,favor_cardholder,deferred,0.602,False,inconclusive,QD-02,0.0,QD-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.05,unclassified,D-003975,0.022,favor_merchant,deferred,0.117,False,escalate,,0.6,SP-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-003976,0.023,favor_merchant,deferred,-0.5,False,escalate,CR-02,0.6,CR-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.753,auto_classified,D-003980,0.022,favor_cardholder,deferred,0.387,False,escalate,NR-03,0.6,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-003981,0.024,favor_cardholder,deferred,0.135,False,inconclusive,AR-03,0.0,AR-03,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003982,0.024,favor_merchant,deferred,-0.114,False,inconclusive,SP-01,0.0,SP-01,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-003987,0.023,favor_merchant,deferred,0.19,False,inconclusive,CR-01,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-003988,0.026,favor_merchant,deferred,-0.195,False,inconclusive,CR-04,0.0,CR-04,,deferred
